subject,trial,P,T,W,M,label,v,a,t0,z,RT,response
22,23,41,236,220,456,stranger,1.8134141938737012,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,24,41,236,220,456,self,4.903823855200229,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,25,41,236,220,456,self,5.543573552587738,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,26,41,236,220,456,stranger,1.072043694858748,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,27,41,236,220,456,stranger,0.8275054858819189,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,28,41,236,220,456,stranger,0.528162719344461,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,29,41,236,220,456,stranger,1.2034550926176342,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,30,41,236,220,456,stranger,0.4044041013317916,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,31,41,236,220,456,stranger,0.7387847021097533,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,32,41,236,220,456,self,5.737034525746611,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,33,41,236,220,456,stranger,0.4400509898100591,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,34,41,236,220,456,self,6.017236860632701,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,35,41,236,220,456,self,5.2798156720342995,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,36,41,236,220,456,self,5.815454437520553,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,37,41,236,220,456,self,5.023624950840034,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,38,41,236,220,456,stranger,1.3027343777679652,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,39,41,236,220,456,self,5.584172238771263,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,40,41,236,220,456,stranger,1.392066591401753,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,41,41,236,220,456,self,5.736223996515446,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,42,41,236,220,456,self,5.83172035137967,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,43,41,236,220,456,stranger,1.149507365224546,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,44,41,236,220,456,self,6.098594298082584,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,45,41,236,220,456,self,4.937186898164321,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,46,41,236,220,456,self,6.301736977262395,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,47,41,236,220,456,stranger,1.5792660933396039,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,48,41,236,220,456,self,5.994914493288254,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,49,41,236,220,456,stranger,0.9583664279058097,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,50,41,236,220,456,self,5.916802336278286,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,51,41,236,220,456,stranger,0.07200624805459932,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,52,41,236,220,456,self,5.657328699244067,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,53,41,236,220,456,self,5.6581737056789425,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,54,41,236,220,456,stranger,1.7977112586722572,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,55,41,236,220,456,self,5.485188694395449,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,56,41,236,220,456,self,5.3450784504164055,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,57,41,236,220,456,stranger,0.37035763274861344,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,58,41,236,220,456,stranger,1.5263317493449606,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,59,41,236,220,456,self,5.309296937911565,0.8854813644866966,0.2,2.258658488153929,0.201,1
22,60,41,236,220,456,stranger,1.0878296757507953,0.8854813644866966,0.2,2.258658488153929,0.201,1
23,1,95,359,719,1078,self,6.336891139489644,3.214072161982752,0.2,0.6222635644764758,0.5420000000000003,1
23,2,95,359,719,1078,stranger,1.3633102378365007,3.214072161982752,0.2,0.6222635644764758,1.4629999999999717,1
23,3,95,359,719,1078,self,7.483517362299413,3.214072161982752,0.2,0.6222635644764758,0.44200000000000017,1
23,4,95,359,719,1078,self,8.027540767228324,3.214072161982752,0.2,0.6222635644764758,0.5150000000000002,1
23,5,95,359,719,1078,self,6.609372853003505,3.214072161982752,0.2,0.6222635644764758,0.5850000000000003,1
23,6,95,359,719,1078,stranger,1.6433158042266234,3.214072161982752,0.2,0.6222635644764758,1.7359999999999416,1
23,7,95,359,719,1078,stranger,0.8214344713101835,3.214072161982752,0.2,0.6222635644764758,0.3050000000000001,0
23,8,95,359,719,1078,stranger,2.1539079349067873,3.214072161982752,0.2,0.6222635644764758,1.631999999999953,1
23,9,95,359,719,1078,self,7.202007257923955,3.214072161982752,0.2,0.6222635644764758,0.5040000000000002,1
23,10,95,359,719,1078,stranger,2.1396599804301673,3.214072161982752,0.2,0.6222635644764758,1.4009999999999785,1
23,11,95,359,719,1078,self,6.956369744349235,3.214072161982752,0.2,0.6222635644764758,0.7030000000000003,1
23,12,95,359,719,1078,self,7.7240228542502285,3.214072161982752,0.2,0.6222635644764758,0.5510000000000003,1
23,13,95,359,719,1078,self,6.989906575369263,3.214072161982752,0.2,0.6222635644764758,0.6420000000000003,1
23,14,95,359,719,1078,self,6.9533360401320365,3.214072161982752,0.2,0.6222635644764758,0.5560000000000003,1
23,15,95,359,719,1078,stranger,1.8493906893838075,3.214072161982752,0.2,0.6222635644764758,0.6410000000000003,0
